ood_name,model_name,pred,uncertainty,probs
S1a,GEN,5,0.19652021,"[0.01637675 0.01637669 0.01637683 0.01638425 0.01637668 0.8194425
 0.01643109 0.01639442 0.01637668 0.01667781 0.01638052 0.01640581]"
S1a,GEN,5,0.26397038,"[0.02199761 0.02199754 0.0219977  0.02200494 0.02199753 0.7576044
 0.02206592 0.02201315 0.02199753 0.02229577 0.02200164 0.02202626]"
S1a,GEN,5,0.24330518,"[0.02027551 0.02027544 0.02027568 0.02028305 0.02027543 0.77666044
 0.02033701 0.02029034 0.02027543 0.02047266 0.02027925 0.02029973]"
S1a,GEN,5,0.17955893,"[0.01496331 0.01496325 0.01496355 0.01496962 0.01496325 0.8351263
 0.01501721 0.01497951 0.01496325 0.01514019 0.01496659 0.01498397]"
S1a,GEN,5,0.11164971,"[0.0093042  0.00930415 0.00930454 0.00930894 0.00930414 0.8973767
 0.00935055 0.00932482 0.00930414 0.00948625 0.00930743 0.0093241 ]"
S1a,GEN,5,0.075877264,"[0.00632314 0.00632311 0.00632347 0.00632662 0.00632311 0.93020606
 0.00635694 0.00635105 0.00632311 0.00647713 0.0063266  0.00633973]"
S1a,GEN,5,0.06304004,"[0.00525337 0.00525334 0.00525364 0.00525617 0.00525334 0.94204146
 0.0052771  0.00527682 0.00525334 0.00535697 0.00525671 0.00526775]"
S1a,GEN,5,0.035025787,"[0.00291884 0.00291882 0.00291914 0.00292055 0.00291882 0.9677558
 0.00293624 0.00294272 0.00291882 0.00299844 0.00292176 0.00293002]"
S1a,GEN,5,0.017250046,"[0.00143751 0.00143751 0.00143762 0.00143839 0.0014375  0.98408645
 0.00144388 0.00146253 0.0014375  0.0014986  0.00144055 0.0014419 ]"
S1a,GEN,5,0.012728432,"[0.0010607  0.0010607  0.00106077 0.00106141 0.0010607  0.9882572
 0.00106243 0.001087   0.0010607  0.00110096 0.0010647  0.00106273]"
S1a,GEN,5,0.025968947,"[0.00216408 0.00216408 0.00216418 0.00216557 0.00216408 0.9761237
 0.00216478 0.0021848  0.00216408 0.00220546 0.00216912 0.0021661 ]"
S1a,GEN,5,0.03891921,"[0.00324327 0.00324327 0.00324343 0.00324598 0.00324327 0.964256
 0.0032442  0.00326461 0.00324327 0.00327805 0.00324904 0.00324575]"
S1a,GEN,5,0.053426486,"[0.00445221 0.00445221 0.00445238 0.00445598 0.00445221 0.95095605
 0.00445453 0.00447641 0.00445221 0.00448221 0.0044585  0.00445518]"
S1a,GEN,5,0.04470034,"[0.00372503 0.00372503 0.00372524 0.00372806 0.00372503 0.9589525
 0.00373013 0.0037465  0.00372503 0.00375828 0.00373009 0.00372901]"
S1a,GEN,5,0.03891925,"[0.00324328 0.00324327 0.00324351 0.00324564 0.00324327 0.964257
 0.00325134 0.00325749 0.00324327 0.00327595 0.00324719 0.00324877]"
S1a,GEN,5,0.03950806,"[0.00329235 0.00329234 0.00329251 0.0032945  0.00329234 0.96372056
 0.00330069 0.0033023  0.00329234 0.00332577 0.00329571 0.0032985 ]"
S1a,GEN,5,0.06684044,"[0.00557005 0.00557004 0.00557013 0.00557292 0.00557004 0.9386541
 0.00557874 0.00557828 0.00557004 0.00561548 0.00557383 0.00557636]"
S1a,GEN,5,0.11520909,"[0.00960076 0.00960076 0.00960079 0.00960458 0.00960076 0.8943281
 0.00960639 0.00960546 0.00960076 0.00964188 0.00960464 0.00960521]"
S1a,GEN,5,0.206328,"[0.017194   0.017194   0.01719402 0.01720082 0.017194   0.81080365
 0.0171986  0.01719711 0.017194   0.01723388 0.0171979  0.017198  ]"
S1a,GEN,5,0.32177204,"[0.02681434 0.02681434 0.02681435 0.02682498 0.02681434 0.70498943
 0.02681818 0.0268161  0.02681434 0.02684383 0.02681781 0.02681792]"
S1a,GEN,5,0.38687244,"[0.03223937 0.03223937 0.03223938 0.03224891 0.03223937 0.64532274
 0.03224211 0.03224045 0.03223937 0.03226432 0.03224257 0.03224204]"
S1a,GEN,5,0.40461838,"[0.0337182  0.0337182  0.0337182  0.03372635 0.0337182  0.62905747
 0.0337203  0.03371906 0.0337182  0.03374399 0.03372147 0.03372031]"
S1a,GEN,5,0.38502207,"[0.03208517 0.03208517 0.03208517 0.03209141 0.03208517 0.64702165
 0.03208672 0.0320859  0.03208517 0.03211353 0.03208824 0.03208676]"
S1a,GEN,5,0.34875187,"[0.02906266 0.02906266 0.02906266 0.02906764 0.02906266 0.6802707
 0.02906402 0.02906333 0.02906266 0.02909154 0.02906547 0.0290641 ]"
S1a,GEN,5,0.36082172,"[0.03006848 0.03006848 0.03006848 0.03007387 0.03006848 0.66920483
 0.03006981 0.03006912 0.03006848 0.03009871 0.03007123 0.03006997]"
S1a,GEN,5,0.37033445,"[0.0308612  0.0308612  0.0308612  0.03086666 0.0308612  0.66048646
 0.03086273 0.03086189 0.0308612  0.03088945 0.03086401 0.03086277]"
S1a,GEN,6,0.55001086,"[0.04669028 0.04584122 0.04787977 0.04583488 0.04583424 0.04586387
 0.4927522  0.04583927 0.04583425 0.04593648 0.04583424 0.0458593 ]"
S1a,GEN,6,0.36225674,"[0.03095271 0.0302158  0.03128552 0.03019072 0.03018806 0.03026318
 0.66563046 0.03022673 0.03018812 0.03041233 0.03018809 0.03025835]"
S1a,GEN,6,0.44447896,"[0.03856575 0.03707043 0.03899149 0.03704216 0.03703991 0.03706358
 0.5888302  0.03705467 0.03704005 0.03712157 0.03703992 0.03714036]"
S1a,GEN,6,0.49844342,"[0.04286955 0.04154984 0.04711462 0.04154276 0.04153695 0.04222694
 0.5348741  0.04158674 0.04153699 0.04198769 0.04153703 0.04163675]"
S1a,GEN,6,0.3301369,"[0.02910652 0.02754464 0.03001597 0.02751345 0.02751141 0.02763345
 0.69275117 0.02752934 0.02751146 0.0277886  0.02751144 0.02758259]"
S1a,GEN,6,0.64077663,"[0.05811893 0.05344019 0.09554668 0.05340365 0.05339805 0.05350114
 0.365217   0.05340535 0.0533982  0.05349875 0.05339808 0.05367392]"
S1a,GEN,6,0.89444786,"[0.07623966 0.07497881 0.10574595 0.07457217 0.07453732 0.07455742
 0.1452933  0.07456353 0.0745388  0.07455956 0.07453743 0.07587612]"
S1a,GEN,6,0.9598074,"[0.08558875 0.08093721 0.08021037 0.08000469 0.07998395 0.08000405
 0.11217439 0.07999294 0.0799842  0.0799877  0.07998429 0.08114737]"
S1a,GEN,6,0.871501,"[0.09299026 0.0729588  0.07437357 0.07263325 0.07262509 0.07266802
 0.17826816 0.07263201 0.07262623 0.07265471 0.07262514 0.07294476]"
S1a,GEN,6,0.6503661,"[0.0611688  0.05534419 0.05456378 0.05420518 0.05419718 0.05420583
 0.39506543 0.05419951 0.05419763 0.05423477 0.05419729 0.0544204 ]"
S1a,GEN,6,0.54134077,"[0.07952322 0.04513924 0.04586994 0.04511237 0.04511173 0.04532476
 0.46813345 0.04511354 0.04511176 0.04523311 0.04511211 0.04521475]"
S1a,GEN,6,0.6899135,"[0.16043617 0.0574968  0.05808812 0.05749323 0.05749279 0.0620848
 0.25855467 0.05749633 0.0574928  0.05822505 0.05750109 0.05763811]"
S1a,GEN,6,0.7249705,"[0.13825318 0.06042567 0.06042293 0.06041428 0.06041421 0.06063041
 0.25715527 0.06041453 0.06041421 0.06058259 0.06041836 0.06045436]"
S1a,GEN,6,0.64546585,"[0.09346958 0.05378909 0.05517814 0.05378886 0.05378882 0.06703486
 0.3535059  0.05379634 0.05378882 0.0542076  0.05379097 0.05386103]"
S1a,GEN,6,0.36205602,"[0.03419913 0.03017311 0.03167348 0.03017143 0.03017133 0.032019
 0.6603193  0.03019468 0.03017133 0.03053374 0.03017155 0.03020191]"
S1a,GEN,6,0.19856632,"[0.01870925 0.01654851 0.01698473 0.01654721 0.01654719 0.01742074
 0.8138356  0.01655713 0.01654719 0.01720018 0.01654725 0.01655502]"
S1a,GEN,6,0.46657366,"[0.0408283  0.03888551 0.04348869 0.03888126 0.03888114 0.03968809
 0.5631852  0.03889459 0.03888114 0.04060285 0.03888117 0.03890206]"
S1a,GEN,6,0.46222803,"[0.04009342 0.03852074 0.04333081 0.0385191  0.038519   0.03889223
 0.5692199  0.03852492 0.038519   0.03880854 0.03851901 0.03853331]"
S1a,GEN,6,0.3075788,"[0.02679804 0.02563466 0.02717991 0.02563169 0.02563157 0.02618149
 0.7143553  0.0256531  0.02563157 0.02602535 0.02563159 0.02564574]"
S1a,GEN,6,0.3566588,"[0.03025541 0.02972483 0.03294103 0.02972199 0.02972157 0.03077703
 0.66768384 0.0297836  0.02972157 0.03020953 0.02972159 0.02973794]"
S1a,GEN,6,0.48250407,"[0.04212635 0.0402096  0.04643538 0.04020887 0.04020867 0.04096406
 0.5485698  0.04021567 0.04020867 0.04042383 0.04020867 0.04022048]"
S1a,GEN,6,0.25488958,"[0.02183517 0.02124601 0.02274972 0.02124114 0.0212408  0.02183286
 0.7627282  0.02129386 0.0212408  0.02210223 0.02124083 0.02124827]"
S1a,GEN,6,0.61908126,"[0.05203471 0.05161189 0.07166524 0.05159331 0.0515901  0.05169906
 0.41039655 0.05164575 0.05159014 0.05297843 0.05159012 0.05160468]"
S1a,GEN,6,0.42415228,"[0.03644083 0.03535116 0.04036405 0.0353469  0.03534602 0.03543748
 0.60468894 0.0353547  0.03534603 0.03562122 0.03534603 0.03535673]"
S1a,GEN,6,0.28550106,"[0.02468588 0.02380094 0.02512876 0.02379294 0.02379176 0.02386867
 0.73557734 0.02380412 0.02379177 0.02416594 0.02379176 0.02380012]"
S1a,GEN,6,0.28649428,"[0.02442085 0.02387794 0.02472235 0.02387564 0.02387452 0.02408681
 0.73535156 0.02389322 0.02387452 0.02426497 0.02387453 0.02388312]"
S1a,GEN,6,0.27412617,"[0.0240688  0.0228456  0.02387335 0.02284444 0.02284385 0.02303615
 0.7460975  0.02285015 0.02284385 0.0230008  0.02284385 0.02285169]"
S1a,GEN,6,0.2615502,"[0.02281525 0.0217993  0.02262624 0.02179648 0.02179585 0.0219815
 0.7578111  0.02180722 0.02179585 0.02217234 0.02179585 0.02180305]"
S1a,GEN,6,0.19841686,"[0.01737748 0.01653644 0.01699472 0.01653485 0.01653474 0.01670797
 0.8163412  0.01654244 0.01653474 0.01682259 0.01653474 0.01653802]"
S1a,GEN,6,0.18927139,"[0.01678093 0.01577583 0.01605702 0.01577276 0.01577262 0.01584123
 0.8247536  0.01577714 0.01577262 0.01614793 0.01577262 0.01577573]"
S1a,GEN,6,0.2490944,"[0.02621002 0.02075925 0.02097365 0.02075796 0.02075787 0.02086386
 0.7654742  0.02075882 0.02075787 0.02116655 0.02075787 0.02076216]"
S1a,GEN,6,0.22821471,"[0.02040364 0.01901942 0.01918899 0.01901798 0.01901789 0.01957343
 0.7876396  0.01902751 0.01901789 0.02005172 0.01901792 0.01902403]"
S1a,GEN,6,0.28741086,"[0.02481484 0.02395444 0.02419128 0.02395116 0.0239509  0.0246159
 0.7335343  0.02397517 0.02395091 0.02515036 0.02395095 0.02395983]"
S1a,GEN,6,0.28473073,"[0.02451757 0.02373138 0.02388681 0.02372774 0.02372756 0.02415208
 0.7363708  0.02374158 0.02372756 0.02495594 0.02372758 0.02373338]"
S1a,GEN,6,0.23005468,"[0.01990162 0.01917571 0.01942712 0.0191713  0.01917122 0.01970769
 0.7864602  0.01920852 0.01917122 0.02025702 0.01917129 0.01917708]"
S1a,GEN,6,0.22148591,"[0.01985017 0.01846006 0.01860312 0.01845726 0.01845716 0.01880595
 0.7941321  0.01846709 0.01845716 0.01939056 0.01845719 0.0184621 ]"
S1a,GEN,6,0.20149449,"[0.01917969 0.01679258 0.01685877 0.01679123 0.01679121 0.01703929
 0.8117396  0.0167932  0.01679121 0.01763705 0.01679122 0.01679487]"
S1a,GEN,6,0.19737834,"[0.01840117 0.01644961 0.01653153 0.01644822 0.01644819 0.0170724
 0.8151823  0.01645416 0.01644819 0.0176632  0.01644824 0.01645273]"
S1a,GEN,6,0.2988416,"[0.02773049 0.02490547 0.02513734 0.02490358 0.02490347 0.02518668
 0.7220797  0.02490642 0.02490347 0.02552935 0.02490347 0.02491061]"
S1a,GEN,6,0.45184842,"[0.03994646 0.03765679 0.03824855 0.03765421 0.03765403 0.03770998
 0.5823976  0.03765535 0.03765404 0.0381081  0.03765403 0.0376609 ]"
S1a,GEN,7,0.20120908,"[0.01676748 0.01676793 0.01677499 0.01677976 0.01676742 0.01701323
 0.0171437  0.8136968  0.01676745 0.01677123 0.01741884 0.01733118]"
S1a,GEN,7,0.23963022,"[0.01996926 0.01996971 0.01998053 0.0199817  0.01996919 0.02029832
 0.0203378  0.7781403  0.01996921 0.01997416 0.02078222 0.0206276 ]"
S1a,GEN,7,0.26350394,"[0.02195874 0.02195907 0.02196889 0.02197242 0.02195866 0.0222026
 0.02231083 0.75626576 0.0219587  0.02196299 0.02285444 0.02262696]"
S1a,GEN,7,0.2368628,"[0.01973865 0.0197391  0.01974974 0.01975019 0.01973857 0.01989406
 0.02028768 0.7809553  0.01973859 0.01974268 0.02038305 0.02028234]"
S1a,GEN,7,0.26088867,"[0.02174081 0.02174175 0.02175414 0.02175189 0.02174072 0.02192303
 0.02240757 0.75876784 0.02174074 0.02174614 0.02238959 0.02229573]"
S1a,GEN,7,0.22371447,"[0.01864295 0.01864376 0.01865483 0.01865474 0.01864287 0.01885489
 0.01929338 0.79299474 0.01864289 0.01864839 0.01919172 0.01913486]"
S1a,GEN,7,0.18653943,"[0.01554504 0.01554584 0.01555703 0.01555582 0.01554495 0.01577915
 0.01635762 0.82698786 0.01554497 0.01554963 0.01603307 0.01599904]"
S1a,GEN,7,0.17692214,"[0.01474362 0.01474449 0.01475561 0.01475929 0.01474351 0.01503265
 0.01547042 0.8355885  0.01474354 0.0147462  0.01529221 0.01538001]"
S1a,GEN,7,0.1346027,"[0.01121695 0.01121733 0.01122307 0.01123255 0.01121689 0.01156365
 0.01174873 0.87486976 0.01121692 0.01122063 0.01168168 0.01159182]"
S1a,GEN,7,0.16375686,"[0.01364646 0.01364675 0.01365261 0.01366382 0.01364641 0.01407911
 0.01427722 0.8480835  0.01364642 0.01365226 0.0140593  0.01394613]"
S1a,GEN,7,0.16006629,"[0.0133389  0.01333907 0.01334137 0.01337016 0.01333886 0.01362504
 0.01410025 0.8515805  0.01333888 0.01334287 0.01370275 0.01358127]"
S1a,GEN,7,0.18451878,"[0.01537663 0.01537672 0.01537979 0.01540968 0.01537657 0.01561558
 0.0162306  0.8290789  0.0153766  0.01538034 0.01576151 0.01563703]"
S1a,GEN,7,0.32620502,"[0.02718385 0.02718387 0.02718559 0.0272243  0.02718375 0.02731162
 0.02793556 0.6987755  0.02718384 0.02718546 0.02793703 0.02770963]"
S1a,GEN,7,0.2530186,"[0.02108498 0.02108493 0.02108634 0.02112066 0.02108488 0.02117207
 0.02244337 0.7658057  0.02108494 0.02108669 0.02157689 0.02136852]"
S1a,GEN,7,0.38412982,"[0.03201098 0.03201084 0.03201174 0.03203483 0.03201082 0.03204964
 0.03304991 0.6455223  0.03201096 0.0320118  0.03279977 0.03247644]"
S1a,GEN,7,0.48081195,"[0.04006796 0.04006768 0.0400691  0.04008872 0.04006766 0.04008957
 0.04093406 0.55663735 0.04006794 0.04006833 0.04110056 0.04074109]"
S1a,GEN,7,0.44749284,"[0.03729139 0.03729109 0.03729465 0.03730604 0.03729107 0.03731481
 0.03833253 0.5874241  0.03729127 0.03729201 0.03798891 0.03788216]"
S1a,GEN,7,0.45137724,"[0.03761509 0.0376148  0.03761941 0.03762836 0.03761477 0.03763919
 0.03844579 0.58392006 0.03761499 0.03761568 0.03837884 0.03829303]"
S1a,GEN,7,0.43726045,"[0.03643869 0.03643844 0.0364424  0.03644933 0.03643837 0.03647722
 0.03717855 0.59649855 0.03643853 0.0364393  0.03741895 0.03734173]"
S1a,GEN,7,0.43215993,"[0.03601358 0.03601341 0.03602366 0.03601899 0.03601333 0.03609211
 0.03643589 0.6015614  0.03601345 0.03601551 0.03688376 0.0369149 ]"
S1a,GEN,7,0.3447857,"[0.02873231 0.02873229 0.02873846 0.02873846 0.02873214 0.02887268
 0.02911866 0.68139666 0.02873222 0.02873411 0.02971147 0.02976047]"
S1a,GEN,7,0.28692695,"[0.02391064 0.02391095 0.02391692 0.02392022 0.02391058 0.0241103
 0.02421751 0.7350718  0.02391063 0.02391417 0.02462142 0.02458491]"
S1a,GEN,7,0.2797049,"[0.02330879 0.0233094  0.02331792 0.02331943 0.02330874 0.02368256
 0.02350883 0.7413757  0.02330879 0.02331313 0.02409549 0.02415116]"
S1a,GEN,7,0.20434442,"[0.01702874 0.01702965 0.01704364 0.01704375 0.0170287  0.01757931
 0.0172164  0.81072205 0.01702873 0.01703446 0.01761826 0.01762638]"
S1a,GEN,7,0.18523966,"[0.01543666 0.01543787 0.01545309 0.0154603  0.01543664 0.01655924
 0.01554693 0.8275455  0.01543666 0.01544143 0.01606268 0.01618299]"
S1a,GEN,7,0.19897208,"[0.01658102 0.01658225 0.01659207 0.01660555 0.01658101 0.01735198
 0.0167101  0.81549865 0.01658103 0.01658688 0.01716868 0.0171607 ]"
S1a,GEN,7,0.18969248,"[0.01580773 0.01580875 0.01582323 0.01583871 0.01580771 0.01698456
 0.01594447 0.82342744 0.01580773 0.0158115  0.01639257 0.0165456 ]"
S1a,GEN,7,0.189445,"[0.0157871  0.01578805 0.01579455 0.01581387 0.01578708 0.01686561
 0.01593362 0.82393    0.0157871  0.01579297 0.01638738 0.01633259]"
S1a,GEN,7,0.18081929,"[0.0150683  0.01506899 0.0150784  0.01508972 0.01506827 0.01644811
 0.01518559 0.8313659  0.0150683  0.01507421 0.01577303 0.01571121]"
S1a,GEN,7,0.12189564,"[0.01015798 0.01015855 0.01016197 0.01017501 0.01015797 0.01117362
 0.01026734 0.8860912  0.01015799 0.010164   0.0107692  0.01056513]"
S1a,GEN,7,0.13092726,"[0.01091063 0.01091167 0.01092052 0.01092905 0.01091061 0.01191755
 0.01104013 0.8776474  0.01091062 0.01091563 0.01154074 0.01144539]"
S1a,GEN,7,0.108730644,"[0.00906092 0.00906276 0.00908266 0.00907907 0.00906089 0.01000477
 0.00920009 0.8978895  0.0090609  0.00906452 0.00969582 0.00973809]"
S1a,GEN,7,0.09688766,"[0.00807401 0.00807776 0.00816227 0.00809285 0.00807397 0.0086453
 0.00824518 0.9090596  0.00807399 0.00807688 0.00856938 0.00884881]"
S1a,GEN,7,0.095843986,"[0.00798705 0.00799183 0.00822491 0.00800783 0.007987   0.00859098
 0.00815147 0.90977335 0.00798702 0.00799008 0.00843584 0.00887268]"
S1a,GEN,7,0.07625343,"[0.00635453 0.00636092 0.00689262 0.00637782 0.00635445 0.00670808
 0.00661418 0.92759234 0.00635448 0.00635593 0.00669321 0.00734139]"
S1a,GEN,7,0.11932779,"[0.00994407 0.00996021 0.01078614 0.00997807 0.00994398 0.01007568
 0.01031334 0.88775945 0.00994402 0.00994507 0.01021368 0.01113627]"
S1a,GEN,7,0.12431303,"[0.0103595  0.01038182 0.01132111 0.01040126 0.01035942 0.01044835
 0.01068919 0.8829704  0.01035947 0.01036028 0.01060688 0.01174238]"
S1a,GEN,7,0.12520862,"[0.01043413 0.01046084 0.0111236  0.0104841  0.01043405 0.01051037
 0.01086137 0.88249195 0.0104341  0.01043494 0.01063316 0.01169738]"
S1a,GEN,7,0.104312785,"[0.00869278 0.00870404 0.0092097  0.0087304  0.00869273 0.00879473
 0.00892079 0.90232986 0.00869277 0.00869388 0.00892575 0.00961252]"
S1a,GEN,7,0.09722925,"[0.00810249 0.00810893 0.00863373 0.00813379 0.00810244 0.00826799
 0.00825317 0.90873957 0.00810249 0.00810379 0.00836238 0.00908922]"
S1a,GEN,8,0.7643968,"[0.0664071  0.06418798 0.06369973 0.06443556 0.0758927  0.06369973
 0.0732701  0.06369977 0.2735854  0.06370065 0.06370036 0.06372093]"
S1a,GEN,8,0.7570448,"[0.06547655 0.06357063 0.06308707 0.06382153 0.07453128 0.06308707
 0.07184453 0.06308711 0.28221002 0.06308785 0.06308775 0.06310865]"
S1a,GEN,8,0.7655088,"[0.06687073 0.06442025 0.0637924  0.06451224 0.07524092 0.0637924
 0.07362317 0.06379243 0.2725515  0.06379311 0.06379305 0.06381781]"
S1a,GEN,8,0.75468224,"[0.06642438 0.06346713 0.06289019 0.0636082  0.0741768  0.06289019
 0.07319691 0.06289022 0.28175637 0.06289086 0.06289093 0.06291781]"
S1a,GEN,8,0.7571384,"[0.0659328  0.06369673 0.06309486 0.06404917 0.07460775 0.06309486
 0.07511323 0.06309491 0.27800614 0.06309567 0.06309556 0.06311838]"
S1a,GEN,8,0.76465344,"[0.0664294  0.06448652 0.06372112 0.06461596 0.07542805 0.06372112
 0.07403229 0.06372115 0.27265462 0.06372178 0.06372184 0.06374612]"
S1a,GEN,8,0.7723799,"[0.06809688 0.06504995 0.06436499 0.06493284 0.07756986 0.06436499
 0.0739507  0.06436502 0.2641781  0.06436558 0.06436576 0.06439532]"
S1a,GEN,8,0.7755695,"[0.06793778 0.06520997 0.06463079 0.06508362 0.07744464 0.06463079
 0.07221534 0.06463082 0.26429176 0.06463136 0.0646316  0.06466149]"
S1a,GEN,8,0.742186,"[0.06594417 0.0625605  0.06184883 0.06225751 0.0714361  0.06184883
 0.06865387 0.06184886 0.29801536 0.0618492  0.06184961 0.06188715]"
S1a,GEN,8,0.7086903,"[0.06332729 0.05967384 0.05905752 0.05938485 0.06808779 0.05905752
 0.06432998 0.05905754 0.3308066  0.05905782 0.05905831 0.05910079]"
S1a,GEN,8,0.7351497,"[0.06505837 0.06185376 0.06126247 0.06153531 0.06983335 0.06126247
 0.06576141 0.0612625  0.30833918 0.06126275 0.0612633  0.06130514]"
S1a,GEN,8,0.7340502,"[0.06576958 0.06194691 0.06117085 0.06142878 0.06869387 0.06117085
 0.0659997  0.06117086 0.30908555 0.06117106 0.06117166 0.06122027]"
S1a,GEN,8,0.72124606,"[0.06484846 0.06074345 0.06010384 0.0603223  0.06843904 0.06010384
 0.06429914 0.06010386 0.32067358 0.06010403 0.06010474 0.06015374]"
S1a,GEN,8,0.7262949,"[0.06559072 0.06109298 0.06052457 0.06071422 0.0677815  0.06052457
 0.06428207 0.06052459 0.3173411  0.06052477 0.06052543 0.06057347]"
S1a,GEN,8,0.6814524,"[0.061082   0.0571402  0.0567877  0.05697637 0.06422209 0.0567877
 0.06019806 0.05678772 0.3596105  0.0567879  0.0567885  0.0568313 ]"
S1a,GEN,8,0.69810164,"[0.06381282 0.05870467 0.05817514 0.05832218 0.06387928 0.05817514
 0.06108853 0.05817515 0.34508303 0.05817527 0.05817604 0.05823272]"
S1a,GEN,8,0.7721505,"[0.07156529 0.06482766 0.06434587 0.0645245  0.07425226 0.06434587
 0.07046095 0.0643459  0.26823843 0.06434613 0.06434677 0.06440035]"
S1a,GEN,8,0.69833636,"[0.06376858 0.05853272 0.0581947  0.05842341 0.06912915 0.0581947
 0.06374684 0.05819472 0.33718503 0.05819493 0.05819553 0.05823973]"
S1a,GEN,8,0.6866197,"[0.06273088 0.05759639 0.05721831 0.05754296 0.07115834 0.05721831
 0.06432428 0.05721834 0.34329185 0.05721858 0.05721917 0.05726259]"
S1a,GEN,8,0.7471755,"[0.06923689 0.0625978  0.06226462 0.06267927 0.08031403 0.06226462
 0.07615774 0.06226466 0.27538607 0.06226514 0.06226539 0.0623038 ]"
S1a,GEN,8,0.75795496,"[0.06965333 0.06342205 0.06316292 0.06368844 0.09119128 0.06316292
 0.08019622 0.06316296 0.25284067 0.06316376 0.06316368 0.06319176]"
S1a,GEN,8,0.73767596,"[0.06772837 0.06182179 0.061473   0.06225901 0.08629821 0.061473
 0.07824598 0.06147303 0.27478132 0.06147376 0.06147368 0.06149887]"
S1a,GEN,8,0.708825,"[0.06481543 0.05927604 0.05906875 0.06019372 0.08855363 0.05906875
 0.07843375 0.05906879 0.2942927  0.05907002 0.05906939 0.05908903]"
S1a,GEN,8,0.6815054,"[0.06190209 0.05698604 0.05679211 0.05838131 0.0748203  0.05679211
 0.07406206 0.05679215 0.33307594 0.05679346 0.05679272 0.05680974]"
S1a,GEN,8,0.6721012,"[0.05956107 0.0561881  0.05600843 0.05879693 0.07098021 0.05600843
 0.07235564 0.05600847 0.3460527  0.05601026 0.05600898 0.05602076]"
S1a,GEN,8,0.66729784,"[0.05944442 0.05576013 0.05560815 0.0580802  0.07394578 0.05560815
 0.07270069 0.05560819 0.3464055  0.05561009 0.05560867 0.05561992]"
S1a,GEN,8,0.6700179,"[0.05939726 0.05599289 0.05583483 0.05841583 0.07496197 0.05583483
 0.07235569 0.05583486 0.3438528  0.05583658 0.0558354  0.05584711]"
S1a,GEN,8,0.7063923,"[0.06294294 0.05904762 0.05886602 0.06128152 0.08256889 0.05886602
 0.07808933 0.05886606 0.30285892 0.05886815 0.05886655 0.05887791]"
S1a,GEN,8,0.635761,"[0.05678065 0.05316313 0.05298008 0.05471333 0.06432649 0.05298008
 0.06659979 0.05298012 0.3865191  0.05298113 0.05298063 0.05299541]"
S1a,GEN,8,0.67579895,"[0.06250083 0.05653705 0.05631658 0.05753195 0.06930675 0.05631658
 0.07051399 0.05631661 0.34568706 0.05631766 0.05631734 0.05633765]"
S1a,GEN,8,0.58197904,"[0.05511972 0.04883672 0.04849825 0.04949502 0.05795532 0.04849825
 0.05703366 0.04849827 0.4405413  0.04849879 0.04849903 0.04852572]"
S1a,GEN,8,0.7992003,"[0.07088264 0.06703838 0.06660002 0.06727368 0.08937046 0.06660002
 0.0817684  0.06660005 0.22404194 0.0666005  0.06660088 0.06662308]"
S1a,GEN,8,0.86296964,"[0.08351703 0.07310874 0.07191414 0.07211377 0.07996693 0.07191414
 0.08258236 0.07191414 0.17716348 0.07191429 0.07191519 0.07197574]"
S1a,GEN,8,0.7887337,"[0.09187253 0.06611109 0.06572781 0.06583892 0.06656495 0.06572781
 0.0705641  0.06572782 0.24456908 0.0657279  0.06572994 0.06583805]"
S1a,GEN,0,0.90418285,"[0.12276602 0.07555774 0.07534857 0.07538298 0.07621557 0.07534857
 0.08315187 0.07534858 0.11474549 0.07534874 0.07535109 0.07543475]"
S1a,GEN,8,0.8587092,"[0.13484484 0.07178508 0.0715591  0.07158957 0.07174718 0.0715591
 0.07526374 0.0715591  0.14523667 0.07155915 0.07156208 0.07173441]"
S1a,GEN,0,0.82826054,"[0.15510957 0.06927162 0.06902171 0.0690554  0.06911473 0.06902171
 0.07203659 0.06902171 0.15108714 0.06902178 0.06902546 0.06921258]"
S1a,GEN,8,0.76437736,"[0.16351861 0.06382799 0.06369811 0.06372824 0.06375597 0.06369811
 0.06673014 0.06369812 0.196068   0.06369822 0.06370072 0.06387772]"
S1a,GEN,8,0.67025375,"[0.09455319 0.05615925 0.05585448 0.05590912 0.05591265 0.05585448
 0.05730847 0.05585448 0.34481913 0.05585452 0.05585626 0.05606394]"
S1a,GEN,8,0.76928204,"[0.07805239 0.06441434 0.06410684 0.06422679 0.06416462 0.06410684
 0.06653021 0.06410684 0.27782378 0.06410687 0.06410788 0.06425266]"
S1a,GEN,9,0.6507317,"[0.05428729 0.05422765 0.05424754 0.05422764 0.05422764 0.05426585
 0.05423026 0.05422764 0.05422764 0.4033755  0.05422764 0.05422775]"
S1a,GEN,9,0.74814844,"[0.06235986 0.06234577 0.06248263 0.06234571 0.06234571 0.06235272
 0.06234783 0.06234571 0.06234571 0.31403685 0.06234571 0.06234583]"
S1a,GEN,9,0.42834744,"[0.03570102 0.03569563 0.03570218 0.03569562 0.03569562 0.03572097
 0.03569591 0.03569562 0.03569562 0.60731053 0.03569562 0.03569567]"
S1a,GEN,9,0.46453384,"[0.03872029 0.03871116 0.038727   0.03871115 0.03871115 0.03871628
 0.03871136 0.03871115 0.03871116 0.5741469  0.03871115 0.03871121]"
